"handle","title","product_id","variant_id","sku","barcode","options","price","status","created_at","vendor","fulfillment_service"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956259904","6451385_11223","","True Royal / L","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956292672","6451385_11224","","True Royal / XL","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956325440","6451385_10628","","Kelly / S","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956358208","6451385_10629","","Kelly / M","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956390976","6451385_10630","","Kelly / L","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956423744","6451385_10631","","Kelly / XL","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956456512","6451385_9594","","Athletic Heather / S","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956489280","6451385_9597","","Athletic Heather / M","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956522048","6451385_9600","","Athletic Heather / L","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956554816","6451385_9603","","Athletic Heather / XL","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956587584","6451385_9426","","White / S","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956620352","6451385_9427","","White / M","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956653120","6451385_9428","","White / L","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-in-a-million-youth-shirt","1 in a Million youth shirt","gid://shopify/Product/6621013770304","gid://shopify/ProductVariant/39485956685888","6451385_9429","","White / XL","30.00","active","2022-08-08T00:02:00-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485935878208","2904322_5538","","Red / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485935910976","2904322_5539","","Red / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485935943744","2904322_5540","","Red / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485935976512","2904322_5541","","Red / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936009280","2904322_5542","","Red / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936042048","2904322_5562","","Indigo Blue / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936074816","2904322_5563","","Indigo Blue / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936107584","2904322_5564","","Indigo Blue / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936140352","2904322_5565","","Indigo Blue / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936173120","2904322_5566","","Indigo Blue / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936205888","2904322_5546","","Irish Green / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936238656","2904322_5547","","Irish Green / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936271424","2904322_5548","","Irish Green / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936304192","2904322_5549","","Irish Green / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936336960","2904322_5550","","Irish Green / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936369728","2904322_5610","","Sport Grey / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936402496","2904322_5611","","Sport Grey / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936435264","2904322_5612","","Sport Grey / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936468032","2904322_5613","","Sport Grey / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936500800","2904322_5614","","Sport Grey / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936533568","2904322_10841","","Light Blue / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936566336","2904322_10842","","Light Blue / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936599104","2904322_10843","","Light Blue / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936631872","2904322_10844","","Light Blue / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936664640","2904322_10845","","Light Blue / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936697408","2904322_10849","","Light Pink / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936730176","2904322_10850","","Light Pink / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936762944","2904322_10851","","Light Pink / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936795712","2904322_10852","","Light Pink / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936828480","2904322_10853","","Light Pink / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936861248","2904322_5522","","White / S","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936894016","2904322_5523","","White / M","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936926784","2904322_5524","","White / L","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936959552","2904322_5525","","White / XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-hoodie","1 Love hoodie","gid://shopify/Product/6621012066368","gid://shopify/ProductVariant/39485936992320","2904322_5526","","White / 2XL","60.00","active","2022-08-07T23:40:08-05:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394889990208","9992604_9454","","Heather Columbia Blue / 3-6m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890022976","9992604_10329","","Yellow / 3-6m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890055744","9992604_10333","","Athletic Heather / 3-6m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890088512","9992604_9438","","White / 3-6m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890121280","9992604_9442","","Pink / 3-6m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890154048","9992604_9439","","White / 6-12m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890186816","9992604_10334","","Athletic Heather / 6-12m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890219584","9992604_9443","","Pink / 6-12m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890252352","9992604_9455","","Heather Columbia Blue / 6-12m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890285120","9992604_10330","","Yellow / 6-12m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890317888","9992604_9440","","White / 12-18m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890350656","9992604_10331","","Yellow / 12-18m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890383424","9992604_9444","","Pink / 12-18m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890416192","9992604_10335","","Athletic Heather / 12-18m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890448960","9992604_9456","","Heather Columbia Blue / 12-18m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890481728","9992604_9445","","Pink / 18-24m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890514496","9992604_10336","","Athletic Heather / 18-24m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890547264","9992604_10332","","Yellow / 18-24m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890580032","9992604_9457","","Heather Columbia Blue / 18-24m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
"1-love-onesie","1 Love onesie","gid://shopify/Product/6592692584512","gid://shopify/ProductVariant/39394890612800","9992604_9441","","White / 18-24m","30.00","active","2022-02-07T22:20:36-06:00","MyShirtsDope.com","manual"
